time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170814T090922,2.74,30000,3495742,2.75,103767,4764228
20170814T090923,2.74,30000,3495742,2.75,203767,4786313
20170814T090923,2.74,29000,3494742,2.75,203767,4786313
20170814T090923,2.74,19000,3484742,2.75,203767,4786313
20170814T090924,2.74,18000,3483742,2.75,203767,4786313
20170814T090924,2.74,18000,3483742,2.75,233767,4816313
20170814T090924,2.74,17000,3482742,2.75,233767,4816313
20170814T090925,2.74,17000,3482742,2.75,233517,4816063
20170814T090926,2.74,42000,3507742,2.75,233517,4816063
20170814T090926,2.74,52000,3517742,2.75,233517,4816063
20170814T090926,2.74,51000,3516742,2.75,233517,4816063
20170814T090927,2.74,50000,3515742,2.75,233517,4816063
20170814T090927,2.74,49000,3514742,2.75,233517,4816063
20170814T090928,2.74,32000,3497742,2.75,233517,4880063
20170814T090928,2.74,29000,3494742,2.75,233517,4880063
20170814T090928,2.74,19000,3484742,2.75,233517,4880063
20170814T090932,2.74,19000,3484742,2.75,233467,4952304
20170814T090932,2.74,24316,3484565,2.75,233467,5079595
20170814T090932,2.74,26785,3487034,2.75,233467,5079595
20170814T090932,2.74,36785,3497034,2.75,233467,5079595
20170814T090932,2.74,39585,3499834,2.75,233467,5079595
20170814T090932,2.74,36785,3497034,2.75,233467,5079595
20170814T090933,2.74,35785,3505884,2.75,233467,5079595
20170814T090934,2.74,34785,3515034,2.75,233467,5079595
20170814T090934,2.74,33785,3514034,2.75,233467,5079595
20170814T090934,2.74,83785,3564034,2.75,233467,5079595
20170814T090944,2.74,73785,3541475,2.75,233467,5079595
20170814T090944,2.74,73785,3571475,2.75,233417,5079545
20170814T090947,2.74,72785,3600475,2.75,233417,5079545
20170814T090947,2.74,72785,3600475,2.75,233792,5079545
20170814T090947,2.74,72785,3600475,2.75,243492,5089245
20170814T090947,2.74,72785,3600475,2.75,233792,5079545
20170814T090947,2.74,71785,3599475,2.75,233792,5079545
20170814T090947,2.74,70785,3598475,2.75,233792,5079545
20170814T090947,2.74,69785,3597475,2.75,233792,5079545
20170814T090947,2.74,68785,3596475,2.75,233792,5079545
20170814T090948,2.74,68785,3596475,2.75,235792,5079545
20170814T090949,2.74,28785,3560475,2.75,235792,5029545
20170814T090949,2.74,18785,3550475,2.75,235792,5029545
20170814T090949,2.74,8785,3540475,2.75,235792,5029545
20170814T090951,2.74,43556,3575246,2.75,235792,5029545
20170814T090951,2.74,53556,3585246,2.75,235792,5029545
20170814T090951,2.74,52556,3584246,2.75,235792,5029545
20170814T090951,2.74,51556,3583246,2.75,235792,5029545
20170814T090951,2.74,50556,3582246,2.75,235792,5029545
20170814T090951,2.74,49556,3581246,2.75,235792,5029545
20170814T090953,2.74,69556,3601246,2.75,235792,5019392
20170814T090955,2.74,69556,3551246,2.75,186142,4970242
20170814T090955,2.74,69556,3551246,2.75,161692,4945792
20170814T090955,2.74,69556,3551246,2.75,141692,4925792
20170814T090955,2.74,69556,3551246,2.75,132375,4916475
20170814T090955,2.74,69556,3551246,2.75,32375,4816475
20170814T090955,2.74,69556,3551246,2.75,2375,4786475
20170814T090955,2.74,69556,3551246,2.75,2000,4786100
20170814T090955,2.74,69556,3551246,2.76,6010,4784100
20170814T090955,2.74,69556,3551246,2.75,50000,4834100
20170814T090955,2.74,69556,3551246,2.75,150000,4934100
20170814T090955,2.74,69556,3551246,2.75,147625,4931725
20170814T090955,2.74,69556,3551246,2.75,145250,4929350
20170814T090955,2.74,69556,3551246,2.75,142875,4926975
20170814T090956,2.74,72956,3554646,2.75,142875,4926975
20170814T090958,2.74,72956,3554646,2.75,107875,4891975
20170814T090959,2.74,102956,3584646,2.75,107875,4637261
20170814T090959,2.74,105756,3587446,2.75,107875,4637261
20170814T090959,2.74,105756,3537446,2.75,100000,4629386
20170814T090959,2.74,105756,3537446,2.75,57875,4587261
20170814T090959,2.74,105756,3537446,2.75,107875,4637261
20170814T091001,2.74,111978,3543668,2.75,107875,4666261
20170814T091003,2.74,111978,3540668,2.75,102875,4691261
20170814T091005,2.74,118978,3650468,2.75,102875,4727105
20170814T091006,2.74,115578,3747068,2.75,102875,4732105
20170814T091007,2.74,115578,3770068,2.75,50000,4679230
20170814T091007,2.74,115578,3770068,2.75,2875,4632105
20170814T091007,2.74,115578,3770068,2.75,102875,4732105
20170814T091007,2.74,115578,3770068,2.75,100000,4729230
20170814T091007,2.74,115578,3770068,2.75,150000,4779230
20170814T091007,2.74,115578,3770068,2.75,147125,4776355
20170814T091007,2.74,112778,3767268,2.75,147125,4776355
20170814T091009,2.74,112778,3767268,2.75,127525,4756755
20170814T091010,2.74,112778,3597268,2.75,57525,4636755
20170814T091011,2.74,112778,3606268,2.75,50000,4587280
20170814T091011,2.74,112778,3606268,2.75,33125,4570405
20170814T091011,2.74,112778,3606268,2.75,133125,4670405
20170814T091012,2.74,112778,3606268,2.75,100000,4637280
20170814T091012,2.74,112778,3606268,2.75,83125,4620405
20170814T091012,2.74,112778,3606268,2.75,133125,4670405
20170814T091012,2.74,112778,3596268,2.75,136725,4670405
20170814T091012,2.74,112778,3596268,2.75,133125,4666805
20170814T091012,2.74,112778,3596268,2.75,116725,4650405
20170814T091012,2.74,112778,3593268,2.75,113725,4647405
20170814T091013,2.74,112778,3603268,2.75,50000,4583680
20170814T091013,2.74,112778,3603268,2.76,5010,4533680
20170814T091013,2.74,112778,3603268,2.75,100000,4633680
20170814T091013,2.74,112778,3603268,2.75,150000,4683680
20170814T091015,2.74,118178,3608668,2.75,150000,4693680
20170814T091016,2.74,118178,3610668,2.75,149000,4692680
20170814T091017,2.74,118178,3610668,2.75,148000,4691680
20170814T091017,2.74,118178,3610668,2.75,147000,4690680
20170814T091022,2.74,118178,3610668,2.75,172000,4692680
20170814T091023,2.74,118178,3610668,2.75,162000,4682680
20170814T091023,2.74,112778,3605268,2.75,162000,4682680
20170814T091023,2.74,112778,3605268,2.75,162500,4683180
20170814T091023,2.74,112778,3605268,2.75,173700,4694380
20170814T091023,2.74,112778,3605268,2.75,162500,4683180
20170814T091024,2.74,82778,3583268,2.75,162500,4683180
20170814T091027,2.74,82778,3583268,2.75,157100,4727780
20170814T091035,2.74,80462,3582952,2.75,157100,4792409
20170814T091035,2.74,77993,3580483,2.75,157100,4792409
20170814T091035,2.74,43222,3545712,2.75,157100,4792409
20170814T091035,2.74,33222,3535712,2.75,157100,4792409
20170814T091035,2.74,13222,3515712,2.75,157100,4792409
20170814T091035,2.74,7000,3509490,2.75,157100,4792409
20170814T091035,2.73,188746,3502490,2.75,157100,4792409
20170814T091035,2.73,188746,3502490,2.74,20000,4812409
20170814T091035,2.73,188746,3502490,2.74,30000,4822409
20170814T091035,2.73,188746,3502490,2.74,14771,4785105
20170814T091035,2.73,188746,3502490,2.74,10000,4780334
20170814T091035,2.73,188746,3502490,2.75,157110,4770334
20170814T091035,2.73,188746,3502490,2.74,20000,4790334
20170814T091035,2.73,188746,3502490,2.74,46524,4816858
20170814T091035,2.73,188746,3502490,2.74,42924,4813258
20170814T091036,2.73,188746,3502490,2.74,32924,4803258
20170814T091036,2.73,88746,3402490,2.74,32924,4803258
20170814T091036,2.73,68746,3382490,2.74,32924,4803258
20170814T091044,2.73,63090,3382373,2.74,32924,4857558
20170814T091044,2.73,60247,3379530,2.74,32924,4857558
20170814T091044,2.73,60247,3379530,2.74,38580,4863214
20170814T091044,2.73,70247,3389530,2.74,38580,4863214
20170814T091044,2.73,70247,3389530,2.74,12056,4836690
20170814T091044,2.73,74947,3394230,2.74,12056,4836690
20170814T091046,2.73,74947,3429001,2.74,39066,4888108
20170814T091046,2.73,77613,3431667,2.74,39066,4888108
20170814T091046,2.73,80413,3434467,2.74,39066,4888108
20170814T091046,2.73,77613,3431667,2.74,39066,4888108
20170814T091054,2.73,74947,3429001,2.74,39066,4938108
20170814T091054,2.73,73700,3427754,2.74,39066,4938108
20170814T091054,2.73,69333,3423387,2.74,39066,4938108
20170814T091055,2.73,69333,3423387,2.74,12056,4911098
20170814T091056,2.73,75104,3423619,2.74,12056,4911098
20170814T091056,2.73,75104,3423619,2.74,39741,4938783
20170814T091059,2.73,75104,3423619,2.74,39220,4938262
20170814T091103,2.73,85104,3633619,2.74,39220,4938262
20170814T091104,2.73,55104,3603619,2.74,39220,4938262
20170814T091104,2.73,51104,3599619,2.74,39220,4938262
20170814T091104,2.73,43154,3591669,2.74,39220,4938262
20170814T091104,2.73,43154,3591669,2.74,12056,4911098
20170814T091104,2.73,34875,3583390,2.74,12056,4911098
20170814T091105,2.73,34875,3583390,2.74,38884,4937926
20170814T091105,2.73,22521,3571036,2.74,38884,4937926
20170814T091105,2.73,12521,3561036,2.74,38884,4937926
20170814T091105,2.73,11875,3560390,2.74,38884,4937926
20170814T091105,2.73,11875,3560390,2.74,68884,4967926
20170814T091105,2.73,11875,3560390,2.74,78484,4977526
20170814T091105,2.73,11875,3560390,2.74,68884,4967926
20170814T091105,2.73,19503,3568018,2.74,68884,4967926
20170814T091106,2.73,15449,3563964,2.74,68884,4967926
20170814T091106,2.73,9678,3558193,2.74,68884,4967926
20170814T091106,2.73,7628,3556143,2.74,68884,4967926
20170814T091106,2.72,105000,3548515,2.74,68884,4967926
20170814T091106,2.72,105000,3548515,2.74,68894,4967936
20170814T091106,2.72,105000,3548515,2.73,30497,4998433
20170814T091106,2.72,105000,3548515,2.73,40497,5008433
20170814T091106,2.72,105000,3548515,2.73,64503,4995611
20170814T091107,2.72,105000,3548515,2.73,62503,5003611
20170814T091107,2.72,105000,3548515,2.73,34006,4975114
20170814T091107,2.72,105000,3548515,2.73,24006,4965114
20170814T091107,2.72,105000,3548515,2.74,52066,4941108
20170814T091107,2.72,115000,3558515,2.74,52066,4941108
20170814T091107,2.72,117900,3561415,2.74,52066,4941108
20170814T091107,2.72,117900,3591415,2.74,68111,4957153
20170814T091109,2.72,116900,3710415,2.74,68111,4668653
20170814T091109,2.72,115900,3709415,2.74,68111,4983153
20170814T091109,2.72,114900,3738415,2.74,68111,4983153
20170814T091110,2.72,114900,3768415,2.73,1000,4984153
20170814T091110,2.72,114900,3768415,2.73,750,4983903
20170814T091110,2.72,114900,3768415,2.74,68111,4983153
20170814T091111,2.72,114900,3768415,2.73,1000,4984153
20170814T091111,2.72,114900,3768415,2.73,10193,4977301
20170814T091111,2.72,114900,3768415,2.73,11193,4978301
20170814T091111,2.72,114900,3768415,2.73,21193,4988301
20170814T091111,2.72,114900,3768415,2.73,30093,4997201
20170814T091112,2.72,113900,3767415,2.73,30093,4997201
20170814T091112,2.72,113900,3767415,2.73,21193,4988301
20170814T091112,2.72,112900,3766415,2.73,21193,4988301
20170814T091112,2.72,111900,3765415,2.73,21193,4988301
20170814T091113,2.72,110900,3764415,2.73,21193,4988301
20170814T091113,2.72,110900,3764415,2.73,20943,4988051
20170814T091116,2.72,112013,3585528,2.73,20943,4988051
20170814T091117,2.72,112013,3615528,2.73,22643,4989751
20170814T091119,2.72,112013,3575528,2.73,21893,5183257
20170814T091119,2.72,112013,3575528,2.73,17643,5179007
20170814T091121,2.72,111013,3574528,2.73,17643,5059007
20170814T091122,2.72,110013,3573528,2.73,17643,5059007
20170814T091122,2.72,109013,3572528,2.73,17643,5059007
20170814T091122,2.72,108013,3571528,2.73,17643,5059007
20170814T091122,2.72,107013,3570528,2.73,17643,5059007
20170814T091122,2.72,107013,3570528,2.73,13643,5055007
20170814T091124,2.72,107013,3570528,2.73,12700,5054064
20170814T091124,2.72,107013,3570528,2.73,11700,5053064
20170814T091124,2.72,107013,3570528,2.73,11643,5053007
20170814T091124,2.72,107013,3570528,2.73,1700,5043064
20170814T091124,2.72,107013,3570528,2.73,13637,5055001
20170814T091124,2.72,107013,3570528,2.73,23637,5065001
20170814T091125,2.72,107013,3590528,2.73,21937,5063301
20170814T091125,2.72,107013,3590528,2.73,13637,5055001
20170814T091125,2.72,107013,3590528,2.73,10000,5051364
20170814T091127,2.72,106013,3658968,2.73,10000,5076364
20170814T091127,2.72,105013,3657968,2.73,10000,5076364
20170814T091127,2.72,104013,3656968,2.73,10000,5076364
20170814T091128,2.72,103013,3655968,2.73,10000,5076364
20170814T091128,2.72,102013,3654968,2.73,10000,5076364
20170814T091128,2.72,101013,3653968,2.73,10000,5076364
20170814T091128,2.72,101013,3653968,2.74,52066,5066364
20170814T091128,2.73,90000,3743968,2.74,52066,5066364
20170814T091128,2.73,90000,3743968,2.74,52056,5066354
20170814T091128,2.73,89000,3742968,2.74,52056,5066354
20170814T091128,2.73,89000,3742968,2.74,64024,5078322
20170814T091128,2.73,89000,3742968,2.74,52056,5066354
20170814T091128,2.73,88000,3741968,2.74,52056,5066354
20170814T091130,2.73,93281,3747249,2.74,52056,5066354
20170814T091130,2.73,102588,3756556,2.74,52056,5066354
20170814T091131,2.73,94588,3748556,2.74,52056,5066354
20170814T091131,2.73,94588,3748556,2.74,63945,5078243
20170814T091131,2.73,94588,3748556,2.74,57545,5071843
20170814T091133,2.73,93588,3747556,2.74,57545,5071843
20170814T091133,2.73,92588,3746556,2.74,57545,5071843
20170814T091133,2.73,122588,3776556,2.74,57545,5071843
20170814T091133,2.73,125388,3779356,2.74,57545,5071843
20170814T091133,2.73,122588,3776556,2.74,57545,5071843
20170814T091133,2.73,121588,3775556,2.74,57545,5071843
20170814T091136,2.73,126588,3780556,2.74,57545,5071843
20170814T091137,2.73,127701,3780556,2.74,57545,5071843
20170814T091137,2.73,146701,3809256,2.74,57545,5071843
20170814T091139,2.73,146701,3809256,2.74,51889,5066187
20170814T091139,2.73,146701,3809256,2.74,21889,5036187
20170814T091139,2.73,146701,3809256,2.74,11889,5026187
20170814T091139,2.73,146701,3809256,2.75,212910,5014298
20170814T091139,2.73,156401,3818956,2.75,212910,5014298
20170814T091139,2.73,159201,3821756,2.75,212910,5014298
20170814T091139,2.74,57833,3879589,2.75,212910,5014298
20170814T091139,2.74,57833,3879589,2.75,224256,5045877
20170814T091139,2.74,57833,3879589,2.75,235356,5056977
20170814T091139,2.74,57833,3879589,2.75,224010,5045631
20170814T091140,2.73,159201,3821756,2.75,224010,5045631
20170814T091141,2.73,159201,3821756,2.75,235879,5057500
20170814T091142,2.73,159201,3801756,2.75,235379,5057000
20170814T091144,2.73,159201,3801756,2.75,224279,5045900
20170814T091145,2.73,182601,3645156,2.75,224279,5045900
20170814T091148,2.74,6000,3651156,2.75,224279,5053682
20170814T091148,2.73,182601,3645156,2.75,224279,5053682
20170814T091148,2.73,182601,3645156,2.74,44000,5097682
20170814T091148,2.73,182601,3645156,2.75,224279,5033449
20170814T091148,2.73,182601,3645156,2.75,212410,5041988
20170814T091148,2.73,182601,3645156,2.74,11192,5053180
20170814T091148,2.73,159201,3621756,2.74,11192,5032772
20170814T091148,2.73,179125,3642430,2.74,11192,5032772
20170814T091150,2.73,179125,3637980,2.75,212410,5021580
20170814T091150,2.74,46641,3684621,2.75,212410,5021580
20170814T091150,2.74,46641,3684621,2.75,212400,5021570
20170814T091150,2.74,70041,3708021,2.75,212400,5041523
20170814T091150,2.74,75697,3713677,2.75,212400,5041523
20170814T091151,2.74,29056,3667036,2.75,212400,5041523
20170814T091151,2.74,23400,3661380,2.75,212400,5041523
20170814T091156,2.74,23400,3657380,2.75,211900,5041023
20170814T091158,2.74,24513,3657380,2.75,211900,5041023
20170814T091158,2.74,29933,3657519,2.75,211900,5041023
20170814T091200,2.74,29933,3657519,2.75,161900,4991023
20170814T091200,2.74,29933,3657519,2.75,80300,4909423
20170814T091200,2.74,29933,3657519,2.75,55300,4884423
20170814T091200,2.74,29933,3657519,2.75,54800,4883923
20170814T091200,2.74,29933,3657519,2.75,54500,4883623
20170814T091200,2.74,29933,3657519,2.75,24500,4853623
20170814T091200,2.74,29933,3657519,2.75,500,4829623
20170814T091200,2.74,29933,3657519,2.76,259266,4829123
20170814T091200,2.74,29933,3657519,2.76,259256,4829113
20170814T091200,2.74,29933,3657519,2.75,8321,4837434
20170814T091200,2.74,36089,3663675,2.75,8321,4837434
20170814T091200,2.74,36089,3663675,2.76,259256,4829113
20170814T091200,2.74,38889,3666475,2.76,259256,4829103
20170814T091200,2.74,36089,3663675,2.76,259256,4829103
20170814T091200,2.75,100000,3763675,2.76,259256,4829103
20170814T091201,2.75,100000,3763375,2.76,267705,4837552
20170814T091201,2.75,100000,3763375,2.76,278405,4848252
20170814T091201,2.75,130000,3793375,2.76,278405,4848252
20170814T091201,2.75,130000,3793375,2.76,181277,4751124
20170814T091201,2.75,130000,3793375,2.76,84149,4653996
20170814T091201,2.75,140000,3803375,2.76,84149,4653996
20170814T091201,2.75,140000,3803375,2.76,73449,4643296
20170814T091201,2.75,140000,3803375,2.76,81770,4651617
20170814T091202,2.75,141650,3805025,2.76,81770,4651617
20170814T091202,2.75,144450,3807825,2.76,81770,4651617
20170814T091202,2.75,141650,3805025,2.76,81770,4651617
20170814T091202,2.75,141650,3805025,2.76,51770,4621617
20170814T091202,2.75,141650,3805025,2.76,46770,4616617
20170814T091202,2.75,141650,3805025,2.76,16770,4586617
20170814T091202,2.75,141650,3805025,2.76,8321,4578168
20170814T091202,2.75,141650,3805025,2.77,47894,4569847
20170814T091202,2.75,151350,3814725,2.77,47894,4569847
20170814T091202,2.76,8321,3823046,2.77,47894,4569847
20170814T091202,2.76,203192,4008610,2.77,47894,4569837
20170814T091202,2.76,203192,4008610,2.77,57570,4579513
20170814T091202,2.76,203192,4008610,2.77,68470,4590413
20170814T091202,2.76,203192,4008610,2.77,58794,4580737
20170814T091203,2.76,203192,3986210,2.77,56294,4578237
20170814T091204,2.76,233192,4016210,2.77,56294,4578237
20170814T091205,2.76,233192,4016393,2.77,55900,4597843
20170814T091205,2.76,233192,4016393,2.77,40900,4582843
20170814T091205,2.76,233192,4016393,2.77,10900,4552843
20170814T091205,2.76,233192,4016393,2.78,85000,4541943
20170814T091205,2.76,233192,4016393,2.78,60000,4516943
20170814T091205,2.76,233192,4016393,2.78,41294,4498237
20170814T091205,2.76,242892,4026093,2.78,41294,4498227
20170814T091205,2.76,252392,4035593,2.78,41294,4498227
20170814T091205,2.77,23400,4058993,2.78,41294,4498227
20170814T091205,2.77,32707,4068300,2.78,41294,4498227
20170814T091205,2.77,9307,4038744,2.78,41294,4498227
20170814T091206,2.77,4178,4063615,2.78,41294,4498227
20170814T091206,2.77,4178,4063615,2.78,46423,4503356
20170814T091206,2.77,4178,4063615,2.78,56023,4512956
20170814T091207,2.77,23366,3887932,2.78,56023,4512956
20170814T091208,2.77,19188,3883754,2.78,56023,4542956
20170814T091208,2.76,87521,3864566,2.78,56023,4542956
20170814T091208,2.76,87521,3864566,2.77,1634,4544590
20170814T091208,2.76,77821,3854866,2.77,1634,4544590
20170814T091208,2.76,68321,3845366,2.77,1634,4559349
20170814T091208,2.76,68321,3845366,2.77,5812,4563527
20170814T091208,2.76,68321,3845366,2.77,4178,4561893
20170814T091208,2.76,68321,3845366,2.78,70782,4557715
20170814T091208,2.77,24188,3869554,2.78,70782,4557715
20170814T091208,2.76,68321,3845366,2.78,70782,4557715
20170814T091208,2.76,78021,3855066,2.78,70782,4557715
20170814T091208,2.76,78021,3855066,2.78,56023,4542956
20170814T091209,2.76,79134,3855066,2.78,56023,4542956
20170814T091209,2.76,79134,3855066,2.78,55523,4542456
20170814T091210,2.76,99134,3875066,2.78,55523,4542456
20170814T091210,2.76,99134,3875066,2.78,70014,4556947
20170814T091212,2.76,110584,3881096,2.78,70014,4656947
20170814T091212,2.76,119084,3889596,2.78,70014,4656947
20170814T091212,2.76,110584,3881096,2.78,70014,4656947
20170814T091213,2.76,112234,3851096,2.78,70014,4656947
20170814T091216,2.76,112234,3857096,2.78,70639,4656947
20170814T091217,2.76,112234,3809096,2.78,105410,4691718
20170814T091219,2.76,102534,3719396,2.78,105410,4691718
20170814T091220,2.76,102534,3794396,2.78,125410,4711718
20170814T091221,2.76,102534,3794396,2.77,50000,4821718
